boðanarbræv	síboðan
boðarun	sísjóvarilska
boðaslag	sísjóvarilska
boðasláttur	sísjóvarilska
boðaslóð	sískúm,spor
boðberi	Samheiti:boð,boðmaður,boðsveinur,brævasveinur,fikkuriddari,grindaboðari,heraldur,kallari,pílika,pílikur,sendiboð,sendisveinur,skutilsveinur,sporabarn,sporadrongur,sporagenta,ørindadrongur,ørindagenta,ørindasveinur,ørindreki(fjølmiðil)ljóðvarp,loftmiðil,málgagn,miðil,prentmiðil,radio,sjónvarp,tíðindamiðil,útvarpbløð(ini);pressa(n)(postboð)postberi,postmaður,postur(sendimaður)sendifulltrúi,sendinevnd↔boða,boðan,frættast,opinskáraður,pakkapostur,prenta,rithøvundur,sending,skriv,slatra,slatrivætti,slatur,tíðindafróður,tos
boðberi um	síávaring
boðbræv	síboðan,skrá
boðburður	síboðan
boðfalt	síbersøgin,opinskáraður
boðflutningur	síboðan
boðfretur	síslatrivætti
boðførur	sítilkomin
boði	sísjóvarilska,sker
boðisbræv	síboðan
boðmaður	síboðberi
boðorð	sílóg,skrá
boðrenning	sírenning
boðsenda	síbákna
boðsending	síboðan
boðskapur	síboðan,lærdómur
boðskriv	síboðan
boðsveinur	síboðberi
boðsøgn	sílóg
boga	síboyggja
bogagong	síbergloft
bogahválv	síbergloft
bogalampa	sílampa
bogaljós	síljósglæma
bogastrok	síkávan
bogi	síbugur
bogin	síframyvirboygdur,rundur
bogknívur	síknívur
bogna	sífaraSamheiti:bakfettast,bendast,boyggjast,buktaskjótast,kinglast,knæskjótast,kreppast,kronglast,kropna,krókast,krøklast,krønglast,mjadnaskjótast,tryglastbendast afturá (t.e.) bakfettast;boga, kroysta, krympa, krøkja, kúla, ringa, ringja, runda seg saman;gerast bendur, bogin, kroppin, krókutur o.fl.(snarast)kurlast,snúðrast,snyrlast↔avlagaður,avlagast,boygging,boyggja,bugur,framyvirboygdur,rundur,skelkja,snúðrutur,snúðurAndheiti:fatna
bogra	síarbeiða,boyggja,kroka,tyngja
bograst	síarbeiða óvandaliga
bogsvørð	síknívur
boks	sígoymsla,postrúm
boksa	síberja
boksast	síberjast
boksing	síkríggj
boksl	símøsnSamheiti:gríma(boksla)grímaleggja boksl á
boksla	síboksl,møsna
bokslaknútur	síknútur
bola	síhyggja,ilskast
bolhundur	síhundur
boli	síneyt,seyður
bollabein	síhøvuðskál
bollabrestur	síendi,upplop
bollast	síarbeiða óvandaliga,putla
bollaveður	sígóðveður
bolli	síhøvuðskál
bollingur	sífiskur
bollutur	síhovin
bolta	sísmíða
boltur	sínagli,toyrulla
bona	síblanka
bond	símastrartog
bongla	síboyggja,gnaga,kulla
bonglast	síarbeiða óvandaliga
bongul	sírakdirðil,tríalingur
bonkarguttur	síseyður
bonkarkarði	síkarði
bonkarlok	sílok
bonkur	sísessur
bonn	sívøra
bonsklast	síarbeiða óvandaliga
bonskleiki	síhóttan,strangleiki
bonskliga	síósmidliga
bonskligur	síbusutur
bonskur	síbusutur
boppa	sídrekka,kallskøp,mjólkaSamheiti:barmur,bringa,bróst,buppa,konubróst(júgur)dvørgaboppa,dvørgabuppa,dvørgaspini,holdajúgur,kultur,kusa,kúspini,neyðarboppa,lekaboppa,snoppa,snubba,spini,stálmi,vørta(júgralag)stálmi↔drekka,júgrast,mjólka
boppubarn	síbarn
boppudólgur	síbarn
boppufløska	sífløska
boppusár	sísár,sárur
bora	síhol,seta hol á,stinga
bordi	síútlinja
bordutur	sístríputur
borð	símatur,útlinja,viður
borðabátur	sísjófar
borðalagdur	sístríputur
borðbátur	sísjófar
borðberandi	síetandi,fólkaligur
borðbærur	síetandi,fólkaligur
borðbøn	síbønarhald
borðdama	síkvinna
borðdovnaður	síútmøddur
borðdúkur	síteppi
borðendi	síviður
borðfløska	sífløska
borðfrúgv	síkvinna
borðfullur	síjavnstrokin,laðin
borðfyllast	síjavnstrokin
borðfæ	sígjald,peningur
borðførur	síetandi
borðgangur	síaltarsfólk,matur
borðgenta	síhjálpari
borðhagi	síjarðarstykki
borðhald	síát,matur
borðhædd	síhædd
borði	síútlinja
borðiskaslá	síhaldari
borðklútur	síklútur
borðklædningur	síveggur
borðklæða	síleggja á
borðklæði	síklútur
borðknívur	síknívur
borðkokan	sítrokan
borðkokast	sítroka
borðlag	síát,matur
borðlampa	sílampa
borðlappi	síklútur
borðleypari	síteppi
borðmaður	sípartamaður
borðprýði	síprýðislutur
borðreiða	símata,matgera
borðreiðing	símatgerð,matur
borðreiðsla	símatgerð,matur
borðreiðslugenta	síhjálpari
borðreiðslukona	síhjálpari
borðreiðsluskáp	sígoymsla
borðriva	síbrák,glopp
borðrøða	sítos
borðsalur	síhøli
borðsálmur	sísangur
borðsendi	síviður
borðsiður	sívani
borðskikkur	sívani
borðskuffa	sígoymsla
borðstokkur	síútlinja
borðstova	síhøli
borðsveinur	síhjálpari
borðsvíkur	sívánamaður
borðtala	sítos
borðtennisbóltur	síbóltur
borðteppi	síteppi
borðtvøga	síklútur
borð umborð	síjavnsíðis
borðveggur	síveggur
borðviður	síviður
borg	síbústaður,bygningur,býur,trygging
borga	síábyrgjastSamheiti:skrivabiðja seta e-t á rokningina;keypa upp á borg;seta seg fyri e-t;seta seg í skuld↔handilsskapur,hava skuld,keypa,keypmaður,lána,selja,skuld,sølubúð
borgan	sítrygging
borgarabræv	sírættindi,váttan
borgarafundur	sífundur
borgarakríggj	síkríggj
borgararættur	sírættindi
borgaraskapur	sírættindi
borgarastríð	síkríggj
borgarastætt	sísamfelagsstætt
borgargarður	sítún
borgari	sííbúgvi,persónur
borgarlið	síinngongd,manning
borgarlýður	símanning
borgarmúrur	sígarður,veggur
borgarskoða	síkanna
borglið	síinngongd
borgsmaður	síábyrgdari
boriflaki	sísjófar
borihol	síhola
boripallur	sísjófar
boritorn	sísjófar
bornholmaraklokka	síklokka
bornholmaraur	síklokka
bornholmari	síklokka
borur	Samheiti:betongborur,diamantborur,flatborur,grótborur,handborur,krintalaborur,krintali,krintil,krintilborur,luftborur,opnari,trýstborur,træborur(tvari)bátsnavari,frittur,lundabori,lundanavari,navar,navari,seymnavari,tuflunavari,tuflutvari↔seta hol á
bos	sísindur
bosa	sífúka
bosutur	sískitin
botna	síblindaSamheiti:stoyta,stranda,takabera, nema við, fáa, náa, røkka, taka í botn;bera við;bera við, fara, reka á land;bresta ímóti;fjara uppi;haka í, við botn;rena, renna, stoyta á;rógva, sigla (seg) á (land);taka grund, grunn;taka í(ganga á land (um fisk))gera landgongd;rena, renna seg upp á land↔reka av leið
botnbreiður	sírúmligur
botndjúpur	sídjúpur
botndýr	sídjór
botnepli	síepli
botnfastur	sífastur
botnfestugrót	sígrót,tyngd
botnfiskur	sífiskur
botnfrysta	síkólna
botngrava	sídyrka
botngrót	sígrót
botnjøkul	síkavi
botnkav	sífall
botnkava	síkavstoytast
botnketa	síketa
botnknappur	sílás
botnleir	sígrót
botnleysur	sídjúpur,matfegin
botnlið	sítapari
botnlitur	sílittóni
botnloka	sílok
botnloysa	sídyrka
botnloysi	síbládýpi
botnmorena	sígrót
botnrim	síviður
botnsakarim	síviður
botnsakastuðul	sítvørtræ
botnsaki	sítvørtræ
botnseta	sísøkka
botnsfeti	sítvørtræ
botnshaki	sítvørtræ
botnsig	sígrugg
botnsigin	síharður
botnskav	sífiskur
botnstuðul	sítvørtræ
botntorna	sískorpna
botnur	sídalur,lok,sóli,veggurSamheiti:banjari,fjaðrabotnur,fjalabotnur,kelkur,kistubotnur,kúpa,posakelkur,seingjarbotnur,songarbotnur,tunnubotnur,undirsíðaniðara, niðasta síða;niðari partur(dalbotnur)gilbotnur,gjáarbotnur,veitarbotnur(havsbotnur)akkersbotnur,akkersgrunnur,akkersleið,áarbotnur,állabotnur,blandingsbotnur,bleytbotnur,gluggabotnur,grunn,grunnur,haldbotnur,harðbotnur,havbotnur,knyklabotnur,knyklar,landgrunnur,lúsabotnur,mórubotnur,ormabotnur,ostabotnur,sandbakki,sandbotnur,sandgruður,sandgrunn,sandgrunnur,sildabotnur,sjóbotnur,tarabotnur,torrabotnur,undirflái,vatnbotnurá, í botni, niðast, niðri á botni(num);bleytur, góður, harður, óslættur, ringur botnur;góður, ringur akkersbotnur, haldbotnur o.fl.(fjarðarbotnur)vágsbotnur,víkarbotnur↔afturlatin,lok,proppur,seta í botn,steingja,undirlagAndheiti:lok
botnutur	sílitaður
botnvatn	sívatn
botnvátur	sívátur
botnvelta	sídyrka
boya	síbløðra
boygdur	síframyvirboygdur,rundur
boygging	Samheiti:bending,bretting,krepping,snaring↔bogna,boyggja,bugur,rukka,rundur
boyggja	Samheiti:benda,boga,bogra,bretta,buga,bukka,falsa,hjóla,kingla,kinka,kreingja,kreppa,króka,krøkja,liða,liðka,ringa,ringja,runda,skeikla,skeivla,svøðabretta aftur á bak, á, útá;boyggja sundur og saman;bróta innfyri;gera bug á;gera krappan, krókutan o.fl.;svøða bát(kveyla)bukta,kveila,reipa,ringa,ringja,slangagera upp reip, snøri, tog o.fl.;leggja í buktir, kveylar, ringar(krongla)avbrongla,avlaga,avskapa,avskepla,bongla,brongla,bukla,bukta,forbrongla,klongra,krungla,krøngla(snúðra)kurla,snara,snjúgva,snúgva,snyrlagera, loypa, vinda snúður í;snara, snúgva í(vríggja)avlaga,avskapa,avskepla,bekla,dreya,skekla,skepla,snara,vanskapa,vanskepla,vinda,vriðaliða, skekla e-t av (í tvey)(vinda)spolaspola, vinda upp á e-t;vinda í noða↔bogna,boygging,broyta,bugur,dreiva,hjóla,innfallin,rembast,rundur,skelkja,snúðrutur,snúðurAndheiti:beinka
boyggja høvur	Samheiti:bákna,bukka,droypa høvur,drúpa høvur,drýpa høvur,knikka,knugga,knukka,nikka,nípa,stútaboyggja, bukka, hella, lúta høvdið, høvur;droypa niður høvdið;heingja nøsina niður;hella seg framyvir;hyggja niður;kúla seg saman;lúta framyvir;lúta við høvdinum;sita og hanga;sita stúrs(hella vanga)leggja høvdið á liðina, síðuna↔framyvirboygdur
boyggja knø	sífalla
boyggjast	síbogna
boykott	síhindur
boykotta	síhindra
boysin	síáhaldandi,busutur,torførur
boysur	síbarn
boyubátur	sísjófar
bógbekkur	sísessur
bógbrestur	síljóð
bógbrot	sísjóvarilska
bógbundin	sífastur
bógfjós	síspik
bógfonn	sískúm
bóggráur	sílitaður
bóghaft	sífjøtur
bóghefta	síbinda
bóghvítuhvalur	síhvalur
bóghvítur	sílitaður
bóghvølpur	síhundur
bógkloddi	síull
bóglittur	sílitaður
bóglína	síband
bógmaður	sísjómaður
bógróður	síróður
bógsvartur	sílitaður
bógva	sísigla
bógvakøst	sívinglan
bógvhaft	sífjøtur
bógvhaki	síkrøkjari
bók	sílærdómur,skriv,viður
bóka	sískriva
bókabúð	sísølubúð
bókabýti	síbýti
bókabøðil	síbarbrot
bókagáva	sígáva
bókaheimur	Samheiti:altjóðabókmentir,barnabókmentir,bókmentaheimur,bókmentir,fagurbókmentir,heimsbókmentir,kvæðaskaldskapur,lýrikkur,lýrikur,skaldmentir,skaldskapur,songskaldskapur,søguskaldskapur,trúarbókmentir,veraldarbókmentir,yrkisbókmentirfagrar bókmentir;skaldsligar bókmentir↔bókalestur,lesa,prenta,rithøvundur,skriv,skriva,útgáva
bókahill	síhill
bókainnbinding	síinnbinding
bókakeyp	síhandilsskapur
bókakærur	sílæra seg,næmur
bókakønur	sílærdur
bókalestur	Samheiti:aftanlestur,afturumlestur,bíbliulestur,brokkmanslestur,dansklestur,frílestur,fyrilestur,gjøgnumlestur,heimalestur,húslestur,innantannalestur,jólalestur,kvøldlestur,lesing,lestur,ljóslestur,morgunlestur,munnlestur,próvlestur,rættlestur,samlestur,setningslestur,sjálvlestur,skáklestur,snarlestur,stuttleikalestur,umlestur,upplestur,uttanatlestur,varralestur,vetrarlestur,yvirlitslestur↔bókaheimur,bókstavur,lesa,skriv,skriva,stava,stavseting,tos
bókalisti	síyvirlit
bókamaður	sífróðarmaður
bókamál	sítungumál
bókan	síbókhald
bókaprent	síárit
bókarað	síriðil,skriv
bókarbind	sískriv
bókarblað	sískriv
bókareiður	sílyfti
bókarheiti	sínavn
bókartittul	sínavn
bókarverk	sískriv
bókarviður	síviður
bókarøð	síriðil,skriv
bókasavn	sígoymsla
bókaskáp	sígoymsla
bókaskrá	síyvirlit
bókasøla	sísølubúð
bókaummæli	síummæli
bókaútgáva	síútgáva
bókaútlán	sílán
bókaverk	sískriv
bókavinur	sílæra seg,vinur
bókavørður	sívaktari
bókfrøðingur	sírithøvundur
bókføra	sískriva
bókføring	síbókhald
bókførsla	síbókhald
bókhald	Samheiti:bókan,bókføring,bókførsla,bóking,roknskaparførsla↔avrokning,roknskapur
bókhaldsskylda	sískylda
bóking	síbókhald
bókleysur	síleikmaður
bóklingur	sískriv
bóklærdur	sílærdur
bókmál	sítungumál
bókmentafelag	sífelag
bókmentaheimur	síbókaheimur
bókmentasøga	sífrásøgn
bókmentir	síbókaheimur
bókskriva	sískriva
bókskrivari	sírithøvundur
bókstavarað	síriðil
bókstavarokning	síútrokning
bókstavarøð	síriðil
bókstavatrúgv	sísannføring
bókstavliga	síjúst
bókstavligur	sísannur
bókstavur	Samheiti:byrjanarstavur,forbókstavur,fyrstistavur,kleppastavur,kleppstavur,prentstavur,rún,skákstavur,skreytbókstavur,spjaldrastavur,stavur,tekin,tekn,týpalítil, stórur (bók)stavur;við lítlum, stórum(kíli)broddur↔bókalestur,lesa,prenta,skrift,skriv,skriva,stava,stavseting
bókverk	sískriv
bókvísur	sílærdur
ból	síbústaður,seingjarstaður,seyðarætt
bóla	síflata niður,leggja seg
bólari	síleyslyntur persónur
bólatari	sítari
bólføra	síkrógva
bólgarður	síveggur
bólgna	síhovna
bólgnaður	síhovin
bólka	síflokka
bólkabardagi	síkríggj
bólkaferð	sítúrur
bólkur	síluteind,nøgd
bólkutur	síójavnur
bóllag	síseyðarætt
bólslag	síseyðarætt
bólstaður	síbústaður,seyðarætt
bólt	sísjóvarilska(rull)stikl,stikul(bólta e-t)rulla,stikla,trillafara á bólt;koyra, seta á bólt, rull, stikl, stikul(bólta)rulla,trilla,veltastfara á, fáa eitt bólt, rull, stikl, stikul;fara rullandi, trillandi o.fl.;bólta runt;bólta rút;bólta, velta sær (á);byrja, fara, taka at bólta, rulla, stikla, veltast↔falla,kollvelta
bólta	síbólt,rugga
bóltapláss	sístað
bóltfelag	sífelag
bóltur	Samheiti:badmintonbóltur,baðibóltur,ballur,bløðrubóltur,borðtennisbóltur,fjaðrabóltur,fótbóltur,geyrabóltur,golfbóltur,gummibóltur,handbóltur,hondbóltur,loftibóltur,skinnbóltur,springbóltur,tennisbóltur,toybóltur,vatnbóltur,tongulbóltur↔spæla bólt
bóltut	síaldutur
bóltvøllur	sístað
bóndabarn	síbarn
bóndaborð	símatur
bóndaborin	síarvaborin
bóndabygd	síbýur
bóndabøur	síjarðarstykki
bóndadóttir	síkvinna
bóndaflókur	sívánamaður
bóndafólk	síjarðyrkismaður,persónur
bóndagarður	síbústaður
bóndahjún	sípar
bóndahólkur	sísmikrari
bóndahús	síbústaður
bóndakona	síkvinna
bóndamatur	símatur
bóndaráð	síleiðbeining
bóndasamfelag	sífelag,samfelagsstætt
bóndaskapur	síjarðarbrúk
bóndast	sídyrka
bóndastarv	síjarðarbrúk
bóndastólur	sísessur
bóndatræ	síviður
bóndaviður	síviður
bóndayrki	síjarðarbrúk
bóndaætt	sískyldfólk
bóndi	síarvingi,barn,jarðyrkismaður
bósi	sífitibjølgur,neyt,ótangi,sjófar,tríalingur
bósin	síførligur
bót	síbati,endurgjald,gagn,lepi,matarbót,revsing
bóta	síkrydda
bótaður	sídýrur
bótaklútur	sílepi
bótakrav	síkrav
bótaleysur	síósekur
bótaligur	sífyrigeviligur
bótarbein	símatarbót
bótarførur	síríkur
bótargerð	sírevsing
bótarleysur	sísmakkleysur
bótarmál	sísakarmál
bótarmoli	símatarbót
bótaroffur	síoffurgáva
bótarráð	síleiðbeining
bótarreyv	síseyður
bótarsoð	símatarbót,vatn
bótartálg	sífitievni,matarbót
bótarurt	símatarbót
bótavón	sívón
bótutur	síilla ílatin
brabba	símøsna
bragd	síeyðkenni,løta,munnur,roysnisgerð,rørsla,skálkagerð,snildarbragd,útsjónd,viðbragd
bragda	sídrekka,fáa,førka
bragda-	sífrálíkur
bragdagerð	síroysnisgerð
bragdaligur	sískjótførur
bragdamaður	síavtakafólk
bragdamenni	síavtakafólk
bragdan	síútsjónd,viðbragd
bragdargerð	síroysnisgerð
bragdarhugur	sídirvi
bragdarverk	sísnildarbragd
bragdaverk	síroysnisgerð
bragdigur	sískjótførur
bragdleysur	síkeðiligur
bragdliga	sískjótførur
bragdligur	sískjótførur
bragð	síløta
bragða	síførka
bragg	síreyp
bragga	síreypa
braggaligur	síreyputur
braggari	síreypari
braggorð	síreyp
braggutur	síreyputur
brak	síljóð
braka	síljóða
brakan	síljóð
brakka	sískríggja
bral	sístreymur
brala	sígera aldu,kóka,reypa
bralan	síkókan,streymur
braling	síanda
bralla	síreypa
brallutur	síáleypandi
bramafiskur	sífiskur
bramgás	sífuglur
bramsligur	síáleypandi,nasadjarvur
branda	síglitra,loga
brandaglóð	síeldur
brandakendur	sísnarsintur
brandakol	síbrenni,eldur
brandaljóð	síljóð
brandaroykur	síluktur,roykur
brandatev	síluktur
brandgás	sífuglur
brandgulur	sílitaður
brandhvassur	síhvassur
brandkol	síeldur
brandreyður	sílitaður
brandsnev	síeldur
brandsótt	sípína
brandur	síavtakafólk,eldur,knívur
brandutur	síreyputur
braneggja	síbrýna
braneggjaður	síreyputur
branka	sísteikja
brannýggjur	sínýggjur
brasin	sínasadjarvur,ófriðarligur,reyputur
braska	síreypa,siga
braskin	sínasadjarvur,stoltur
brasni	síreyp
bratna	síhallur
bratti	síhalli
brattleiki	síhalli
brattlendi	síberg,halli
brattlendur	síhallur
brattur	sífattur,hallur,steyrrættur
brá	sífitievni,útsjónd,viðbragd
bráa	sífitievni,glitra
brádliga	sískjóttSamheiti:bráðan,bráðum,dáttliga,hvapt,hvatliga,hvattisliga,hvápt,knappan,knappliga,kvikliga,óvarandi,óvart,óvænt,óvæntað,skundisliga,snarliga,snarpan,snúðiliga,snúgviliga,snøggligaalt fyri eitt;alt í einum;áðrenn nakar, nakran vardi;áðrenn nakar visti orðið av tí;best sum var;eftir einari løtu;eftir einum degi, tíma o.fl.;eftir skammari, stuttari løtu, stund o.fl.;frá degi til dags;frá einum degi til annan;í einum, sama viðbragdi;í sama viðfangi;í somu løtu;sum e-n minst vardi;uttan ávaring, orð ella boð, orð og boð;uttan nakar visti (av);við brestin;við ein brest;við eitt (kvett), (vekk);□tað kom sum kráka upp úr balju, sum undan kavi;tað kom sum eitt fok, skot, snarljós(brádligur)bráðkomin,bráður,knappligur,óvardur,óvæntaður,skjótur,snarligur↔altíð,fyribils,fyrr,fyrst,higartil,leingi,liðin,lívstíð,løta,nú,ofta,síðani,skjótførur,skjótt,tíðarskeið,tíðliga,upprunaliga,útliðið,varandi,æviga
brádligur	síbrádliga
brádlyndi	sívreiði
bráð	sífongur
bráðan	síbrádliga
bráðbaka	sísteikja
bráðbeittur	síhvassur
bráðblíður	síharðhjartaður,listumlærdur,svikafullur
bráðbragd	síviðbragd
bráðbrattur	sísteyrrættur
bráðdeyðaseyður	síbeinaræ,seyður
bráðdeyði	sídeyði
bráðdjúpur	sídjúpur
bráðdoyggja	sídoyggja
bráðdoypa	sídoypa
bráðdópur	sídópur
bráðdrepa	síavlíva
bráðdrigið	síódrúgvur
bráðfall	sífall
bráðfarin	síódrúgvur
bráðfegin	síáhugaður,hugspentur
bráðfeigur	síhálvdeyður
bráðfeingi	sífyribils
bráðfeingis	sífyribils
bráðfeingisáseting	síásetan
bráðfeingisdvøl	síbíðan,bústaður,frest
bráðfeingishjálp	síhjálp
bráðfeingislán	sílán
bráðfeingisskipan	sílóg
bráðfeitur	síhovin
bráðfretur	síbráðskítur
bráðfríður	sívakur
bráðfrysta	síkøla
bráðfrysting	síkøling
bráðfullur	sídrukkin
bráðfýsin	sískundmikil
bráðførur	sískundmikil
bráðgjørdur	sískjótførur
bráðgonga	sígonga
bráðhald	sífongsul
bráðheit	sískjótleiki
bráðheitur	síheitur
bráðhentur	sískjótførur
bráðhiti	síhiti
bráðhugaður	sískundmikil
bráðhugsin	sískundmikil
bráðhvassur	síhvassur,upplop
bráðhvessa	síbrýna
bráðhvørva	sífara
bráðkast	síviðbragd
bráðkomin	síbrádliga
bráðkveiktur	sígóðsintur
bráðkøla	síkøla
bráðleiki	sískjótleiki
bráðligur	sískjótførur
bráðlyndi	sívreiði
bráðlyndur	sísnarsintur
bráðlyntur	sísnarsintur
bráðmóður	síútmøddur
bráðna	Samheiti:blotna,feima,kreyma,laga,renna,smelta,tána,tiðna,toya,toyggjafara at bloyta í;□jørðin grínur↔bræða,bræðing,ísfríur,kavi,táveðurAndheiti:harðna,kólna
bráðneyðugur	síneyðugur
bráðnýttur	síhóskiligur,ómakaleysur
bráðnæmi	sínæmi
bráðnæmur	sínæmur
bráðorðaður	síreyputur
bráðrisin	sísnarsintur
bráðræði	sívansketni
bráðræsi	sískjótleiki
bráðræsin	sískundmikil
bráðræsni	sískjótleiki
bráðsagdur	síreyputur
bráðsinni	sívreiði
bráðsintur	sísmásárur,snarsintur
bráðsjúkur	sísjúkur
bráðskaði	sískaði
bráðskiftandi	síumskiftiligur
bráðskifti	síbroyting
bráðskítur	Samheiti:bráðfretursum altíð skal skunda sær;sum ikki hevur tol at bíða↔ótol,skjótførur,skjótleiki,skunda sær,skundmikil
bráðskjótur	sískjótførur
bráðskundin	sískundmikil
bráðskundur	sífyribils,skjótleiki
bráðsnarur	sískjótførur
bráðsnúgvin	sískjótførur,skundmikil
bráðsóttarseyður	síbeinaræ,seyður
bráðsteðga	síenda
bráðsterkur	sísterkur
bráðstoktur	sísteikja
bráðstøðga	síenda
bráðsvara	sísvara
bráðtagna	síenda,tiga
bráðtjúkkur	síhovin,kubbutur
bráðtonktur	síklókur
bráðtorna	sískorpna
bráðturka	síturka
bráðturkaður	síturrur
bráðtøgn	sítøgn
bráðum	síbrádliga
bráður	síbrádliga,kubbutur,skjótførur,skundmikil,snarsintur,steyrrættur
bráður at sláa	sísnarsintur
bráðvaksa	síbúnast,grógva
bráðvaksin	sítilkomin
bráðvakur	sívakur
bráðvandi	sívandi
bráðvend	síviðbragd
bráðvending	sístreymur,viðbragd
bráðvirkin	sískjótførur
bráðvøkstur	síbati,spíringarføri,vøkstur
brák	síbrek,eggSamheiti:armbrot,bakbrestur,bakløstur,beinbrot,ben,bergbrestur,borðriva,brestur,brot,brotben,brotriva,eggriva,kloyva,liðabrestur,loysa,løst,løstur,meiðsl,riva,sár,sleppa,sprekka,sprunga,støkk,støkking,støkkur↔brákaligur,brotin,brotna,glopp,smildur
bráka	sískaða
brákaður	síósamanhangandi
brákaligur	Samheiti:brákin,brekaligur,brotillur,brotuligur,broyskin,broyskur,eyðboygdur,eyðbrotin,illbrotin,komputur,molnutur,morlutur,moyrur,mulnutur,skjørur,støkkin,vanvart,veikur,viðbrekinbroyskið sum brandakol;sum krapi;vanvart t.e. brotnar lætt(vera brákaligur)halda illa;hanga í berum krapa;hanga leysliga saman;ikki halda;vera brákin, komputur, molnutur, skjørur o.fl.;vera uppslitið fyri tíð;vera vanvart t.e. brotna lætt, lættliga;□hatta er sum krapi, hongur í krapa;hatta heldur ikki hálvt hald;tað er lítið hald, slit, ring tæri í hasum↔brák,brotin,brotna,knúsa,linur,ósamanhangandi,slitin,smildurAndheiti:haldgóður
brákamaður	síkryplingur
brákast	síbrotna
brákegg	síegg
brákin	síbrákaligur
bráneggja	síbrýna
bráneggjaður	síreyputur
brátt	sískjótt
bredda	sísíggjast
breddi	síútlinja
bregd	síknútur
bregda	síbinda,flætta
bregdaband	síband
bregða	sílíkjast
breggj	síreyp,reypari
breggja	síreypa
breggjandi	síupp á rós
breggjari	síreypari
breggjutur	síreyputur
breidd	sípláss,strekki
breiddarkringur	síringur
breiddur	síavtakin
breidligur	sírúmligur
breiða	síbákna,beinka,boðan,flata niður,heysta,stroya
breiðaflyksingur	síkavi
breiðagrasabátur	sísjófar
breiðasild	sífiskur
breiðfokka	sísegl
breiðherðaður	síførligur
breiðhorningur	síhvalur
breiðing	síboðan,spjaðing
breiðingarlundi	sífuglur
breiðka	síhovna,rúmka
breiðkaður	síhovin
breiðkan	sívøkstur
breiðkast	sístørrast
breiðsla	síboðan,lag,spjaðing
breiðspølutur	sístríputur
breiður	síførligur,rúmligur
breiðvaksin	síførligur
brek	síhindur,sjúkaSamheiti:aðallýti,avbrek,ábrek,bagi,bági,brák,breki,brekur,brot,feilur,gekkur,hóllur,høllur,ilskugrand,last,lýta,lýti,løst,løstur,meiðsl,meinleiki,minus,misljóð,misprýði,rov,skaði,skammverk,skemdarbrek,smábrek,smálýti,smáskaði,smásnuddur,snuddur,svíkur,vamm,veikleiki,villa(heilsubrek)aldurdómsbrek,aldursbrek,ellibrek,ellisbrek,ellisvamm,gamalskapur,likamsbrek,ryggskaði,sálargrand,sálugrand,skapbrek,skarð,talubrekring heilsa(slit)linjuslit↔brekaður,brotin,keikja,kryplingur,meinslast,misprýða,ólagna,pinkulingur,sár,sjúka,sjúklast,sjúklingur,sjúkur,skaða,skaði
breka	síórógva
brekaður	sísvakurSamheiti:avbrekin,avlamin,avlamis,deyðlamin,einbeintur,einermdur,einføttur,einhentur,erlamin,evnalítil,fjølbrekaður,haltin,haltur,heilsuleysur,hjálparleysur,karlamin,krypil,krypilsføttur,krypilsvaksin,kryplaður,lamin,lamisligur,lavlamin,lemstraður,lesitarnaður,meinkaður,óarbeiðsførur,ófullførur,óførur,óhjálpin,óhjálptur,óvirkin,rørslubrekaður,rørslutarnaður,sjúkligur,svørur,sørur,vammaður,vanførur,vanskapaður,vanskaptur,vanskepiligur,vanskeplaður,øklaskeivur,ørlaminikki fullførur, fullmentur;ikki, illa, neyvan, valla arbeiðsførur;kropsliga, likamliga brekaður;lamin bæði upp á hond og fót;□hann dugir lítið fyri sær, kann sær lítið;hatta er sum kúgv í mýri;hatta liggur í hjálparloysi, setir ikki beinini undir seg(særdur)áverkaður,beinbrotin,blóðbardur,blóðmeltaður,brotin,deyðasærdur,deyðskotin,deyðstungin,deyðsærdur,gronsoraður,knívstungin,lamløstaður,lamskotin,lamsligin,lendabrotin,liðabrotin,lærbrotin,løstaður,meiðslaður,meinslaður,ryggbrotin,ryggbrotnaður,sáraður,sárur,sundurbrotin,veingjarbrotin,vongbrotinbardur, sligin til blóðis;bæði ryggbrotin og lendabrotin;sum hevur fingið løst(vera brekaður)ganga, liggja í hjálparloysi, lamin;hava fingið løst;ikki, illa, neyvan, valla kunna seta beinini undir seg, vera arbeiðsførur;ikki vera fullførur, fullmentur;kunna sær lítið;liggja í hjálparloysi;lítið duga fyri seg;vera bardur, sligin til blóðis;vera kropsliga, likamliga brekaður;vera lemstraður, meiðslaður, óhjálpin, ryggbrotin o.fl.;vera sum kúgv í mýri↔avbardur,brek,brotin,hálvdeyður,keikja,kraftleysur,kryplingur,máttloysi,máttsúgva,meinslast,ólagna,óskapiligur,óstúttur,pinkulingur,sár,sjúka,sjúklast,sjúklingur,sjúkur,skaða,skaði,vantrívastAndheiti:arbeiðsførur,óskalaður
brekaligur	síbrákaligur
breki	síbrek
brekka	síhalli
brekkufótur	síbakki
brekkumunur	símunur
brekkunám	síbakki
brekkustartur	sístartur
brekkutur	síhallur
brekleysur	sígóðsintur
brekur	síbrek
brell	síhungur,trá,øvundarmaður
brellan	sítrá
brellast	sítráa
brellilystur	sítrá
brellin	síøvundsjúkur
brellutur	síøvundsjúkur
bremaratunna	síkassi
bremma	sífiskur
