eta	síslíta uppSamheiti:beita,bíta,fressa,gadda,gloypa,jøkla,keksa,kelka,kelkja,kíka,kurta,lógva,matla,mjatla,mjeska,namma,nátta,njóta,oyðeta,piða,pikka,roppa,skaffa,skrotta,slafsa,slambra,slapsa,slúka,smakka,stóreta,súpa,svølgja,tærabelgja, kála, keksa, kíka, kíla, koyra, kulka, ríva í seg;bera at munni;bera í munn;bert fáa flótandi føði;beyka, fressa, fylla, klesja, kleska, loka, skræða í seg;bíta sær í;draga strá;eta afturvið;eta eftir ráni;eta e-t sum, til marglæti;eta, fáa niður í seg;eta, gadda, jøkla, at rótini, svørðinum, niður í rótina;eta grammliga;eta heming, hundsku, vaml á seg;eta niðurfyri;eta og drekka;eta ov mikið;eta seg bjølgfullan, bjølgmettan, mettan, steinmettan;eta seg undir angarnar, tindina, yvir rygg(in);eta sum eitt grasdjór;eta sum ross bryður tara, tongul;eta tærisliga;eta upp í hít;fara til borðs;fáa (at smakka);fáa (ein bita) niðurum;fáa ein smakk;fáa krava sín;fáa mat;fáa mettuna;fáa niður;fáa niður á ágarnarnar;fáa niður á, fyri hjartað;fáa okkurt í búkin, vombina;fáa sær;fáa sær at eta;fáa sær (ein) bita, mat, okkurt etandi;fáa sær e-t niður í skrottuna, stelkin;fáa sær okkurt í skrøltin;fáa sær okkurt til matna;fáa upp í seg;fylla, koyra í leggaldið, skrøltin;fylla seg;ganga og mýla;gera sær til góðar;góðga sær;herkja niður;herkja, noyða, skora, skrotta, stappa, stúgva, stúva í seg;kekka, kelka, kelkja í seg;kjafta e-t í seg;koyra í hítina, hungrið á sær;leggja afturáaftur (at eta);leggja at livrini, á livrina;leggja at sær;leggja í vaðið;leggja niður í seg;liggja á biti;liggja á sama mati;liggja, sita í moðáti, moðæti;liggja, standa á beiti;loypa í seg;loypa sær ein bita í munnin;matla sær;munna seg;munnbera seg;oveta, ovsúpa seg;pikka, proppa, ríva, rúska, slafsa, slapsa í seg;púrgera sær;ríva seg á tamb;sita og fylla í ílatið;skræða seg út av áti;smakka (burtur) av e-m;smakka uppá (e-t);stappa, stúva í seg;taka dúgliga til sín (av mati);taka føði til sín;taka nál;telgja niður í seg;vera sum fressur í beitarfiski, beitufiski;vera sum fressur í línuleypi, opnahjalli, tvøstlykkju;vera sum kúgv í akri(eta í tarvloysi)eta burtur, upp í íveru;eta e-t burtur í tarvloysi;eta, fáa sær ein bita burtur í siðsømi, burtur úr siðsømi;eta fyri marglæti;eta millum máltíðir(etin)farin í moðát t.e. etin í tarvloysi;farin um hálsar t.e. svølgdur;gloyptur, kíkaður, svølgdur o.fl.;□tað er farið í vambardal, vambarskor t.e. etið↔avgnagaður,át,átari,burturmataður,drekka,etandi,gnaga,herkja,lættfóðraður,mata,matast burtur,matfegin,matur,metta,mettur,óát,óetandi,slitin,slíta upp,svangur,tystur,uppslitin
eta í tarvloysi	síeta
eta lítið	síherkja
etan	síát
etandi	Samheiti:átbærur,borðberandi,borðbærur,borðførur,eyðátin,matarkendur,matkendur,matkynt,munnbærur,nevberandiberandi at munni;til at eta;til ábit, døgurða o.fl.;til mat(ar), matna(r);○sum kann etast↔át,eta,matfegin,matur,mettur,svangurAndheiti:óetandi
etin	síavgnagaður,eta
eting	síát
etingaramboð	síamboð
etingarepli	síepli
etja	sírustur
etjast	símatast burtur
etjing	sírustur
europakort	síatlas
europameistari	sívinnari
evangelistur	sírithøvundur
evangelium	síboðan
evars	síógvuliga
evarska	síógvuliga
evja	sídálk,grugg
evjudíki	síkelda
evjutur	síbleytlendur,skitin
evla	síelva
evna	síarbeiða,forma,megna
evnabroyting	síbroyting
evnaður	síklókur
evnagóður	síklókur,prúður,ríkur,sterkur
evnaheimur	síverøld
evnaleysur	sídygdarleysur,fátækur
evnaligur	síarbeiðsførur,haldgóður,klókur,prúður,sterkur
evnalítil	síbrekaður,dygdarleysur,kraftleysur
evnaloysi	sífátækt,vansketni
evnaríkur	síklókur
evnasamband	sísamband,tilfar
evnaskifti	síbroyting
evnasøla	sísølubúð
evnaveikur	sísvakur
evni	síklókskapur,líkindi(r),tilfar,umrøðuevni
evning	síframleiðsla
evnisbroyting	síbroyting
evnisfang	sítilfar
evnisheimur	síverøld
evnisligur	síprúður,sterkur
evnismentan	símentan
evnismikil	síjavnstrokin
evnismisnýtari	sídrankari
evnisogn	síogn
evnisskifti	síbroyting
evnisskipan	síflokkan
evnisskrá	sískrá
evnisvika	síverkevni
evnisyvirlit	síyvirlit
evri	síovarlaga
evst	síovarlaga
evstaljóð	síljóð
evstamark	símark
evurklænur	síúrklænur
evurlítil	sísmáur
evurslítil	sísmáur
evursmáur	sísmáur
evurspinkulítil	sísmáur
evurssmáur	sísmáur
eydmjúkur	sílítillátin
eydmýkja	síeyðmýkja
eydmýkt	síeyðmýkt
eydna	sílagnaSamheiti:barnaeydna,eydni,eydnusæla,farsæla,fiskieydna,fólkaeydna,fólkaskepna,fóra,gifta,góðlukka,gæva,happ,hepni,konufólkaeydna,lívseydna,lukka,lukkukensla,lukkurám,lukkusæla,mannfólkaeydna,manntokki,mateydna,neytaeydna,sáligheit,seyðaeydna,sæla,veiðieydna,viðburður,viðgangur,viðgongd,viðrák,vælgongd(vælvera)triv,trivnaður,trivni,vælveran,vælferð(sigursæla)sigursvissagóð eydna, fóra, lagna, lukka o.fl.;happ í óhappi;□tað var góð fóra at...↔avynnumaður,eydnast,eydnast væl,eydnismaður,eydnuberandi,eydnuleikur,eydnulutur,innløgutíð,lagna,lukkuynskingAndheiti:ólagna
eydnast	Samheiti:árna,árnast,folda,frukta,ganga,gangast,gignast,hepnast,hilnast,hyldnast,kurtast,legnast,lukkast,rigga,roynast,skerast,skúrsast,standast,vignastarta, árna, fanta, hátta, laga, legna seg;bera ávøkstur, frukt;bera, falla, ganga, koma í lag;bera, vilja til;ganga í hond;geva til úrslit;koma, spyrjast, verða burturúr;spæla av;taka seg upp;vera eyðin (eyðið)↔avynnumaður,eydna,eydnast væl,eydnismaður,hilnast illa,lagna,lukkuynsking
eydnast væl	Samheiti:hepnast,lukkast,ærastarta, árna, fanta, hátta, laga, legna seg væl;árnast, gegnast, gignast, hilnast, legnast, roynast, skerast, vignast væl;bera, falla, ganga, koma (væl) í lag;bera ávøkstur, frukt;bera (væl) til;folda, frukta væl;ganga lættliga, strúkandi, sum smør, upp á stás, væl (í hond);ganga(st) betur enn væntað, væl;ganga sum á jólum, sum eftir ánni, sum eftir einum tráði, sum smurt,;ganga sum eg veit ikki hvat, sum fótur í hosu;gerast veruleiki;geva gott úrslit;geva góða frukt;hepnast, lukkast væl;javna, rætta seg;koma (aftur) á rætt, í rætt lag;koma afturíaftur (hjá tveimum);koma í fasta legu, skipan;koma í lag, rættlag;kurtast, skúrsast væl;rigga væl;roynast, standast væl;spyrjast væl burturúr;spæla væl av;vilja væl til;□alt er í besta, fínasta, stakasta lagi;alt stendur væl upp og niður;hann er ikki so ræddur sum illa klæddur;nógv, væl kemur burturúr;tað er góð støða, góður standur;tað er væl statt;tað gongur sum eftir smurdum lunni, sum fótur í hosu;tað stendur væl til, veit væl við↔eydna,eydnast,eydnismaður,eydnuberandi,lukkuynskingAndheiti:hilnast illa,miseydnast
eydni	síeydna,lagna
eydnisdagur	síinnløgutíð
eydnisfullur	síeydnuberandi
eydnisgóður	síeydnuberandi
eydnisligur	síeydnuberandi
eydnismaður	Samheiti:eydnumaður,fíggjarmaður,lukkubarn,lukkudýr,lukkumaður(fiskiklógv)fiskikongur,fiskikrókur,fiskimaður,fiskirót,kalvamaður,rokmaður,rokskipari,veiðiklógv,veiðimaður,veiðirót,øðukongurein sovorðin kalvamaður;fiskisamur, fiskisælur maður;góður miðamaður;góður seyðabóndi;□fiskur loynir sær ikki fyri honum;hann er fiskigrammur, útróðrarhugaður;hann er (væl) fyri fiski;hann hevur góða fiskieydnu;tað fløðir upp undir hann↔avynnumaður,eydna,eydnast,eydnast væl,eydnuberandi,fiskihugur,innløgumaður,lagna,sjómaðurAndheiti:avynnumaður
eydnismikil	síeydnuberandi
eydnuberandi	Samheiti:eydnisfullur,eydnisgóður,eydnisligur,eydnismikil,eydnudrúgvur,eydnugóður,eydnuligur,eydnumikil,eydnuríkur,eydnusamur,eyðin,gævumikil,happadrúgvur,heppin,heppiligur,lukkusamur,sæluríkur○sum fær, gevur, hevur við sær eydnu, happ, hepni, lukku o.fl.(lukkusleingin)fiskisamur,fiskisælur,heppin○sum hevur góða fiskieydnu, mateydnu;□fiskur loynir sær ikki fyri honum;tú kanst saktans;tú kanst siga sjey;tú kanst vera glaður(vera heppin)kunna ríkamannareiggj t.e. hava góða fiskieydnu;taka Gud um fót;vera fyri happinum;□lukkan slettist ofta upp á lort↔eydna,eydnast væl,eydnismaður,eydnuleikur,eydnulutur,glaður,lagna,lukkuynskingAndheiti:óheppin
eydnuborin	síglaður
eydnudagur	síinnløgutíð
eydnudís	síævintýrhugtak
eydnudrúgvur	síeydnuberandi
eydnugóður	síeydnuberandi
eydnugripur	síeydnulutur
eydnuleikur	Samheiti:eydnuspæl,happadráttur,lukkuspæl,spæl,váðaspæl(lutakast)lutkast↔eydna,eydnuberandi,eydnulutur,kasta lut
eydnuleysur	síóheppin
eydnuligur	síeydnuberandi
eydnuloysi	síólagna
eydnulutur	Samheiti:eydnugripur,eydnutal,fiskikrókur,lukkupengi,lukkutal,megingjørð,sigurhandski,sigurskjúrta,sigursteinur,verndardís,verndargripur,vitinýra,vísdómssteinur(gandagripur)gandabók,gandaorð,gandkvæði,gandasteinur,gandaørindi,ríkamannareið,ríkamannareiði(rúnabelti)rúnabjálvi,rúnabók,rúnakelvi,rúnastavur(verndarandi)varðeingil,verndareingil,verndarkvinna,verndarvættur↔eydna,eydnuberandi,eydnuleikur,gandakallur,gandur,lukkuynsking,spámaður,vernd
eydnuløta	síinnløgutíð
eydnumaður	síeydnismaður
eydnumikil	síeydnuberandi
eydnuríkur	síeydnuberandi,glaður
eydnusamur	síeydnuberandi
eydnuspæl	síeydnuleikur
eydnustund	síinnløgutíð
eydnusæla	síeydna
eydnusælur	síglaður
eydnutal	síeydnulutur
eydnuynski	sílukkuynsking
eyðátin	síetandi,smakkgóður
eyðbiðin	síhjálpsamur,villigur
eyðborin	sílættur
eyðboygdur	síbrákaligur,linur
eyðbrotin	síbrákaligur
eyðbýttur	síeyðfingin,sundurbýttur
eyðfimur	sískjótførur
eyðfingin	Samheiti:eyðbýttur,eyðgjørdur,eyðsøktur,eyðteknaður,eyðtikin,eyðvaldur,eyðvalur,eyðvolað,eyðvunnin,lættfingin,lættgjørdur,lættlisin,lættvunnin,skjótfingin,skjótgjørdur,skjótlisinlættur fáa, gera, lesa, taka, velja o.fl.;skjótur at gera, lesa o.fl.;□hatta er einki fyri;tað er ikki helvtarstríð av hasum↔atkomandi,lættliga,ómakaleysurAndheiti:ábyrgdarmikil
eyðfittur	sídygdargóður
eyðfunnin	sígreiður,sjónligur
eyðførur	sísjógóður
eyðgitt	síeyðvitað
eyðgjørdur	síeyðfingin
eyðgongdur	síatkomandi
eyðgreiddur	sígreiður
eyðhoyrdur	sígreiður
eyðhugsaður	sígreiður
eyðin	síeydnuberandi
eyðkendur	síóvanligur
eyðkenna	Samheiti:sermerkjabera vitnisburð um;vera eyðkendur fyri;vera eyðkennandi;□tað er eyðkent, sermerkt, serstakt fyri...↔eyðkenni,eyðmerking,frámerkja
eyðkennandi	síeyðkenna
eyðkenni	Samheiti:aðaleyðkenni,bragd,brennimerki,bringumerki,búmerki,dagmerki,eginmerki,einstaklingseyðkenni,eyðkennisbúni,eyðkennislag,eyðkennismerki,fingrafar,fingramerki,fótmark,frábrigdi,frámerki,fylkingarmerki,fyritøkumerki,hamarsmerki,heiligdagslinja,hermerki,hitlersmerki,hjámerki,høvuðseyðkenni,ímerki,kennimerki,kenningarmerki,kenningarstavur,krossmerki,málmerki,merki,móðurmerki,navnamerki,nummarpláta,nummarspjaldur,persónstal,p-tal,sereyðkenni,sermerki,skjaldarmerki,tjóðareyðkenni,tjóðfuglur,tjóvsmerki,vatnmerki,váknaprógv,vápnaprógv,virkisbúmerki,vørumerkieyðkent merki(búni)armbind,eyðkennisbúni,eyðkennishúgva,studentahúgva,tjóðbúnibind um armin;føroysk klæði(r), føroyskur búni;hermannabúni, løgreglubúni, skótabúni o.fl.(flagg)bannari,fáni,fiskaflagg,hentleikaflagg,høgleikaflagg,mjóflagg,pappírsflagg,tjaldursflagg,tjaldursmerki,tjóðarflagg,tjóðmerki,veðraflagg,veðramerki,vimpil(dámur)ánám,drag,eginleiki,eginskapur,eyðkennisskapur,farr,farra,farri,hugbragd,huglag,lagdámur,lyndiseyðkenni,serdrag,staðardámur,staðdámur,yvirbragd,yvirbragð,yvirbrá(seyðamerki)blóðmerki,døttur,hagamark,hagamerki,hagansmark,herðakloddi,hjalsmerki,húsmerki,kenningarmark,kenningarmerki,lagdur,lokkur,mark,mordaramark,ognarmark,røktingarmark,seyðamark,sløður,spjaldur↔allýsing,eyðkenna,eyðmerking,frámerkja,ímynd,nummar,seyðamark,skelti,slagorð
eyðkenniligur	síóvanligur
eyðkenningur	síkendur persónur
eyðkennisbúni	síeyðkenni,klæði(r)
eyðkennishúgva	síeyðkenni
eyðkennislag	síeyðkenni
eyðkennismerki	síeyðkenni
eyðkennisskapur	síeyðkenni
eyðkeyptur	síbíligur
eyðlind	sígagn
eyðlisin	sígreiður
eyðlýsa	sínágreina
eyðlýsing	síallýsing
eyðmerking	Samheiti:grindamerking,ímerking,marking,merking,talmerking,uppmerking↔eyðkenna,eyðkenni,frámerkja,skelti,nummar
eyðmintur	sígreiður
eyðmjúkleiki	síeyðmýkt
eyðmjúkligur	sílítillátin
eyðmjúkur	sílítillátin
eyðmýking	Samheiti:dráttur,háð,háðan,háðsemi,illkenning,klikkur,knæfall,landaskomm,lítilsvirðing,mannminkan,minkan,minkur,misbjóðing,misboð,mismæli,misvirðing,narr,negling,niðran,níð,ógværa,ólíkligskapur,ósómi,ósømd,óvirðing,skamm,skammarblettur,skemd,skemdarblettur,skemdarmerki,skemdarskriving,skomm,smeitur,spei,speilyndi,speirák,speireking,speisemi,spotskleiki,spott,spottan,spæ,tjóðarskomm,tortur,undirmeting,undirvirðing,vanheiður,vanmet,vansømd,vanvirða,vanvirði,vanvirðing,vanæra,æruloysi,ærumeiðing,æruskemdbæði háð og spott;bæði spott og spei↔arga,arging,argingarsamur,eyðmýkja,forhánisliga,halgibrot,hugsæra,kastibløka,spotta,spottaður,spottari,spottorð,vanæruligur,verða happaðurAndheiti:heiðursløn
eyðmýkja	Samheiti:eydmýkja,illkenna,kreinkja,misbjóða,mýkja,nasa,órættaeyðmýkja seg (fyri e-m);gera e-m fyri skommum;gera e-m órætt;gera e-m til skammar;gera eyðmjúkan;gera firtnan;gera knæfall (fyri e-m);gera mannminkan;gera til láturs;klæða, lata ein úr↔arga,arging,argingarsamur,eyðmýking,forhánisliga,gera sær fyri skommum,hugsæra,spotta,spottaður,spottari,spottorð,vanæruligurAndheiti:lovprísa
eyðmýkjandi	sívanæruligur
eyðmýkt	Samheiti:eyðmjúkleiki,eydmýkt,lágleiki,lítillæti,undirgeving,undirgivni↔lítillátin,smædni,smæðast,smæðin,undirlutakenslaAndheiti:frekleiki,maktgirnd,stoltleiki
eyðnýttur	síódrúgvur
eyðnæmur	sígreiður,næmur
eyðræna	símáttsúgva
eyðrænari	sítjóvur
eyðræning	sístuldur
eyðræningi	sítjóvur
eyðsagdur	sígreiður
eyðseldur	síeftirynskjandi
eyðsjónliga	sítýðiliga
eyðsjónligur	sísjónligur
eyðskildur	sígreiður
eyðsvaraður	sígreiður
eyðsveipin	sívilligur
eyðsýna	síavhylja
eyðsýndur	sígreiður,sjónligur
eyðsýnt	síeyðvitað,góðviðrað
eyðsæddur	sísjónligur
eyðsæð	síeyðvitað
eyðsætt	síeyðvitað
eyðsøktur	síeyðfingin
eyðteknaður	síeyðfingin
eyðtikin	síeyðfingin,spakur
eyðtrúgvið	sísannur
eyðtýddur	sígreiður
eyðtøkin	síódrúgvur
eyðtøkur	síódrúgvur
eyður	sífólkaoyðin,ogn,oyðin,uppfiskaður
eyðvalamaður	síavtakafólk,hampafólk
eyðvaldur	síeyðfingin,frálíkur,spakur
eyðvalur	síeyðfingin,spakur
eyðvitað	Samheiti:eyðgitt,eyðsýnt,eyðsæð,eyðsætt,givið,greitt,klárt,óivað,sjálvandi,sjálvsagt,sjónskt,skilligt,týðiligt,vitiliga,vitiligt,vitiligvís,vituliga,vituligt,vituligvísá tig og tala ikki;ei dáni, undur í;eyð veri tað;fyrr var illa;gaman í;hevði tú væntað annað;hvat segði eg;hvat tá;hvør, hvat heldur tú;ikki tær at siga;líkt er til at...;man tað ikki vera;nú tú sigur tað;rætt hevur tú;satt at siga;sjálvandi tað;spyr eftir;sum (tað) skilst, sæst;sum tú sært, veitst;sum vera man;sum vitiligt, vituligt (er);sært tú;□alt bendir á, røkist fyri at...;eg hugsi, ætli so við;eg trúgvi tí tú sigur, trúgvi tær;eingin sigur tær ímóti;ein, mann kann ikki vænta annað;ein, mann sær hvønn veg tað ber;hatta er einki nýtt;hatta er ikki fyrstu ferð;hatta hugsaði, segði eg altíð;hatta mundi meg gruna;hatta, tað sigur seg sjálvt;hatta veit eg væl, veitst tú væl, vita øll;nú er gátan gitin;nú er gátan øll;nú skilji eg betur;nú veit eg;rætt hevði tú;sjáldan rýkur av ongum brandi;sjón gongur fyri søgn;so er sum tú sigur;tað ber á tað borðið;tað dylist, dylst ikki (burtur);tað er einki at leggja niðurvið;tað er einki at undrast á, yvir;tað er einki, ikki skrøgg;tað er einki løgið í tí, ikki (so) løgið;tað er ein sjálvfylgja;tað er eyðsæð, sjálvsagt, vitiligt, vituligt o.fl.;tað er fyri hvønn mann;tað er honum (so) líkt, vant;tað er ikki at siga;tað er ikki at taka munnin ov fullan;tað er ikki at undra, ikki at undrast á, yvir, ikki (so) undarligt, ikki undur í;tað er ikki eftir, um at spyrja;tað er ikki frítt at...;tað er ikki meira enn vón (at honum);tað er ikki meira enn væntandi er, var;tað er ikki so løgið. merkiligt, undarligt;tað er ikki yvir at dylja, hylja;tað er lætt at fata, síggja, skilja;tað er ongum líkari, mætari enn at...;tað er sjálvandi;tað er sjálvsagdur lutur;tað er slúttiligt, týðiligt at...;tað er (so) natúrligt, náttúruligt, rímiligt, vitiligt, vituligt;tað er so púra vist;tað eru øll tekin til at...;tað gongur sjón fyri søgn;tað gongur tann vegin;tað grunaði, óraði, órdi meg;tað haldi eg;tað hevði eg (altíð) rokna við;tað hugsaði, tonkti, væntaði eg altíð, roknaði eg altíð við;tað kann eg hugsa, slútta mær;tað kann líkjast honum;tað kann, skal eg ætla;tað kann so væl henda seg, vera (at so er);tað kanst tú ætla;tað kemur mær fyri;tað kundi eg sagt mær sjálvum, sjálvur;tað man, má meg líða;tað man, plægdi so vera;tað mátti, skuldi, vildi so verið, tað vil so vera;tað segði eg altíð;tað skilir, sær hvør maður;tað skuldi so verið;tað slútti eg mær;tað sær út sum...;tað sæst á skræðuni;tað sæst á øllum brøgdum;tað sæst týðiliga at...;tað undrar ikki meg, undrar ongan;tað var altíð at vænta, altíð væntandi;tað var ikki annað at vænta, ikki annað væntandi;tað var tað ið eg helt, hugsaði, tonkti;tað veitst tú helst (sjálvur);tað vildi eg hildið, meint, sagt;tað vildi hann Dávur sagt;tað vil so vera;tað vita øll;tað vísir í somu ætt at...;tað vóru líkindi til;tað væntaði eg altíð;tak fyri tað↔greiður,kanska,meina,nevniliga,sannføring,sanniliga,sannindi,sannur,skynsamliga,týðiliga,vita
eyðvísur	sísjónligur
eyðvolað	síbíligur,eyðfingin
eyðvunnin	síeyðfingin
eyðætlað	sígreiður
eyga	síblettur,fiskatorva,fiskileið,hol,munni,reiður,rók,torveygaSamheiti:eygnakoppur,eygnasteinur,glísa,glísur,glóma,glósa,gluggi,gluggur,glýsa,tálgeyga(sjón)ellisjón,eygu,fjarskygni,fráskygni,hyggi,nærskygni,samsjón,sjónd(skeiting)dapan↔blunka,hyggja,oygdur,sansingargagn,síggja
eygabakki	síbakki
eygaboltur	sínagli
eygagóður	sígóðsintur
eygarogn	síegg
eygatonn	sítonn
eygbera	síhyggja
eygbragð	síútsjónd
eygbrúnur	sílitaður
eygfara	síhyggja
eygfarin	síkannaður
eygfesta	síhyggja
eyggráur	sílitaður
eyghavin	síeftiransin
eygleiða	síhyggja
eygleiðari	síáskoðari
eyglit	síútsjónd
eyglitaður	sílitaður
eyglittur	sílitaður
eygljótur	símisháttur
eyglýsa	síboða
eyglýsing	síboðan
eygmorreyður	sílitaður
eygna	síhyggja,síggja
eygnablunk	síløta,staran,viðbragd
eygnabragd	síløta,staran,viðbragd
eygnabragð	síløta,staran,viðbragd
eygnabrá	sístaran,viðbragd
eygnafjarur	síhugfjarur,hugsanarsamur
eygnagløs	sísjóneyka
eygnahagur	síklókur
eygnahár	síhár
eygnahædd	síhædd
eygnakast	sístaran,viðbragd
eygnaklaffur	sívernd
eygnakoppur	síeyga
eygnalag	síútsjónd
eygnalappi	síklútur
eygnalepi	síklútur
eygnaleysur	síblindur
eygnalitur	sílitevni
eygnamið	síendamál
eygnamørur	sífitievni
eygnariv	síargapetti,dýrgripur,ræðumynd,stakkalastás
eygnarívandi	síáhugaverdur
eygnarogn	síegg
eygnasjúka	sísjúka
eygnaskeyti	síklútur
eygnaskot	sístaran,viðbragd
eygnaskuggi	sílitevni
eygnasteinur	sídýrgripur,eyga,yndisbarn
eygnatonn	sítonn
eygnatænari	síhyklari
eygnatænasta	sísmikur
eygsjónliga	sítýðiliga
eygsjónligur	sísjónligur
eygsvartur	sílitaður
eygsýniliga	sítýðiliga
eygsýniligur	sísjónligur
eygsýnur	sígreiður
eygutur	síholutur
eygvermutur	sílitaður
eyk	síeftirbátur
eyka	síafturat,leggja afturat,ógvuliga
eykaaðalfundur	sífundur
eykaarbeiði	síarbeiði
eykaágóði	síyvirskot
eykaálit	síálitismaður
eykaárin	síárin
eykabind	sískriv
eykablað	síískoyti
eykadystur	síkapping
eykafundur	sífundur
eykagjald	síavgjald
eykahjálp	síhjálp
eykahjól	síringur
eykainntøka	sígjald
eykakostnaður	síútreiðsla
eykaligur	sítorførur
eykaloyvi	sírættindi
eykalutur	Samheiti:tiltak,tiltaksarmur,tiltaksár,tiltakslutur(tilhoyr)tilhoyring↔afturat,hoyra til,til varavissu,trygd,trygging,tryggja
eykalækni	sívaramaður
eykalærari	sílærarafólk,varamaður
eykaløn	sígjald
eykamaður	sívaramaður
eykan	síískoyti
eykanavn	sínavn
eykapersónur	sívaramaður
eykaprógv	síváttan
eykasamsýning	sígjald
eykaskattur	síavgjald
eykast	síarbeiða,størrast
eykastarv	sístarv
eykatingseta	sívald
eykatími	sískúlagongd
eykaútreiðslur	síútreiðsla
eykavaldur	sívaldur
eykavinna	sívinnulív
eykdovin	sílatur
eyki	síískoyti
eyknevna	sínevna
eyknevndur	sínevna
eyknevni	sínavn
eyks	síafturat
eyksmaður	sívaramaður
eyksum	síafturat
eykutur	sítorførur
eymd	sífátækt
eymingi	sívánamaður
eymk	sígremjan,stynjan
eymka	sígremja seg
eymkan	sífyrigeving,gremjan,stynjan
eymkiliga	sísára
eymkiligur	sífátækur
eymking	sígremjan
eymleiki	síkærleiki
eymliga	sísára,yndisliga
eymligur	sífátækur
eymur	sífátækur,góðsintur,sárur,smásárur
eyra	síleka
eyrbakki	síbakki
eyrblandaður	síoyðin
eyrborin	sísandstroyddur
eyrbotnur	sígrót
eyrfløta	síjarðarstykki
eyrgrýti	sígrót
eyrgøta	síkoyrivegur
eyrheyggjur	sígrót
eyrhol	sígrót
eyrkendur	síoyðin
eyrlendi	síjarðarstykki
eyrlind	sígrót
eyrmikil	síoyðin
eyrmold	símold
eyroyða	síoyðistaður
eyrriða	sífiskur
eyrriðamið	sífiskileið
eyrriðasild	sífiskur
eyrriði	sífiskur
eyrrok	sírokilsi
eyrrúgva	sígrót
eyrryggur	sígrót
eyrsáld	sísjófar
eyrskriða	sígrót,omanlop
eyrskruv	sígrót
eyrsteinur	sígrót
eyrur	sígrót
eyrutur	síoyðin
eyrvegur	síkoyrivegur
eyrveka	símold
eyrvika	símold
eyrvikujørð	símold
eyrvikukent	síoyðin
eyrvikukynt	síoyðin
eyrvøka	símold
eyrvøkujørð	símold
eyrvøkut	síoyðin
eysrúmsbekkur	sísessur
eystan	síeystureftir,vestureftir,ættir
eystanalda	sísjóvarilska
eystanbrim	sísjóvarilska
eystandráttur	sístreymur
eystanduni	sítorusláttur
eystaneftir	sívestureftir
eystanfyri	síeystureftir
eystanífrá	sívestureftir
eystanlond	sístatur
eystanlot	sívindur
eystannátt	sívindur
eystanódn	sísjóvarilska
eystanpíningur	sívindur
eystanrótan	sísjóvarilska
eystanstormur	sívindur
eystantil	síeystureftir
eystantømingur	sívindur
eystanveður	sívindur
eystanvindur	sívindur
eystanæl	síregn
eystarlaga	síeystureftir
eystfall	sístreymur
eystfalsbroddur	sístreymur
eystfalskyrrindi	sístreymur
eystligur	síættir
eystur	síeystureftir,morgun,skarð
eysturbygd	síbýur
eysturbýur	síbýur
eystureftir	Samheiti:eystur,eystanav, úr vestaru helvt, síðu;av, úr vestri, vesturætt;eysturav, -á, -frá, -fyri, -um, -undir, -við, -yvir;eystur av, á, eftir, frá, fyri, um, undir, við, yvir...;í ein eystan;í eystan, eystanætt, eystur, eysturætt,;móti eystri;úr einum vestan, úr vestri;vestan av, frá, undan, úr...;vestaneftir, -ífrá;vestaru megin frá(eystanfyri)eystantil,eystarlagaá eystursíðuni;á, í eystara parti;á, í eystaru helvt, síðu;eystan...;eystan fyri...;eystanvert á, við...;eystaru megin;eysturi á, hjá, í, við o.fl.;eystur úr...;fyri eystan;har eysturi;í ein eystan úr;móti eystri↔norðureftir,suðureftirAndheiti:vestureftir
eysturgerð	sístreymur
eysturhallur landnyrðingur	síættir
eysturhallur landsynningur	síættir
eysturhallur norðan	síættir
eysturhallur sunnan	síættir
eysturlandstúrur	sítúrur
eysturlega	síhvíld,lega
eystursjógvur	síhav
eysturætt	sívindur
eytt	síuppfiskaður
